LAST SEEN   TYPE      REASON                         OBJECT                                  MESSAGE
60m         Normal    SuccessfulCreate               replicaset/order-556547d684             Created pod: order-556547d684-jzf6v
60m         Normal    ScalingReplicaSet              deployment/order                        Scaled up replica set order-556547d684 from 6 to 8
60m         Normal    Pulling                        pod/product-7f7cb5797d-gjtfg            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
60m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 768ms (768ms including waiting). Image size: 62780980 bytes.
60m         Normal    Created                        pod/product-7f7cb5797d-gjtfg            Created container: product
60m         Normal    Started                        pod/product-7f7cb5797d-gjtfg            Started container product
60m         Normal    Pulled                         pod/order-556547d684-hjkww              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 761ms (1.276s including waiting). Image size: 69825511 bytes.
60m         Normal    Pulled                         pod/product-7f7cb5797d-gjtfg            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 730ms (731ms including waiting). Image size: 64210416 bytes.
60m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 763ms (1.389s including waiting). Image size: 69825511 bytes.
60m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 764ms (2.088s including waiting). Image size: 69825511 bytes.
60m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 775ms (1.059s including waiting). Image size: 62780980 bytes.
60m         Normal    Pulled                         pod/inventory-7c5c586469-dkg5s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 740ms (740ms including waiting). Image size: 63283423 bytes.
60m         Normal    SuccessfulCreate               replicaset/gateway-7b76d459b9           Created pod: gateway-7b76d459b9-htlth
60m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 742ms (742ms including waiting). Image size: 62780980 bytes.
60m         Normal    Pulling                        pod/gateway-7b76d459b9-htlth            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
60m         Normal    Started                        pod/gateway-7b76d459b9-htlth            Started container gateway
60m         Normal    Created                        pod/gateway-7b76d459b9-htlth            Created container: gateway
60m         Normal    Pulled                         pod/gateway-7b76d459b9-htlth            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 731ms (731ms including waiting). Image size: 63587715 bytes.
60m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 712ms (712ms including waiting). Image size: 69825511 bytes.
60m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 732ms (732ms including waiting). Image size: 62780980 bytes.
60m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 718ms (718ms including waiting). Image size: 69825511 bytes.
59m         Normal    SuccessfulCreate               replicaset/inventory-7c5c586469         Created pod: inventory-7c5c586469-lq6f8
59m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 748ms (748ms including waiting). Image size: 63283423 bytes.
59m         Warning   BackOff                        pod/order-556547d684-tths5              Back-off restarting failed container order in pod order-556547d684-tths5_shoply(cf32974c-19ce-4404-9e62-5d3cb708eafd)
59m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 711ms (711ms including waiting). Image size: 62780980 bytes.
59m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 791ms (791ms including waiting). Image size: 63283423 bytes.
59m         Normal    Pulling                        pod/gateway-7b76d459b9-b2gsh            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
59m         Normal    Pulled                         pod/gateway-7b76d459b9-b2gsh            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 732ms (732ms including waiting). Image size: 63587715 bytes.
59m         Normal    Created                        pod/gateway-7b76d459b9-b2gsh            Created container: gateway
59m         Normal    Started                        pod/gateway-7b76d459b9-b2gsh            Started container gateway
59m         Normal    Created                        pod/order-556547d684-tths5              Created container: order
59m         Normal    Started                        pod/order-556547d684-tths5              Started container order
59m         Normal    Pulled                         pod/order-556547d684-tths5              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 768ms (768ms including waiting). Image size: 69825511 bytes.
59m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 718ms (1.486s including waiting). Image size: 62780980 bytes.
59m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 745ms (745ms including waiting). Image size: 63283423 bytes.
58m         Normal    Killing                        pod/product-7f7cb5797d-gjtfg            Stopping container product
58m         Normal    SuccessfulDelete               replicaset/product-7f7cb5797d           Deleted pod: product-7f7cb5797d-gjtfg
58m         Warning   Unhealthy                      pod/product-7f7cb5797d-gjtfg            Readiness probe failed: HTTP probe failed with statuscode: 503
58m         Warning   Unhealthy                      pod/order-556547d684-tths5              Readiness probe failed: HTTP probe failed with statuscode: 503
58m         Normal    Pulling                        pod/gateway-7b76d459b9-tsjw5            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
58m         Normal    Started                        pod/gateway-7b76d459b9-tsjw5            Started container gateway
58m         Normal    Created                        pod/gateway-7b76d459b9-tsjw5            Created container: gateway
58m         Normal    Pulled                         pod/gateway-7b76d459b9-tsjw5            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 715ms (715ms including waiting). Image size: 63587715 bytes.
58m         Warning   Unhealthy                      pod/payment-84d4c68676-9f56k            Liveness probe failed: Get "http://10.244.2.40:4004/livez": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
58m         Warning   Unhealthy                      pod/payment-84d4c68676-9f56k            Readiness probe failed: Get "http://10.244.2.40:4004/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
58m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-jzsk8
58m         Normal    SuccessfulCreate               replicaset/payment-84d4c68676           Created pod: payment-84d4c68676-bbn7b
58m         Normal    Pulling                        pod/product-7f7cb5797d-jzsk8            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
58m         Normal    Started                        pod/product-7f7cb5797d-jzsk8            Started container product
58m         Normal    Pulled                         pod/product-7f7cb5797d-jzsk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 740ms (740ms including waiting). Image size: 64210416 bytes.
58m         Normal    Created                        pod/product-7f7cb5797d-jzsk8            Created container: product
58m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 737ms (737ms including waiting). Image size: 62780980 bytes.
58m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 777ms (1.494s including waiting). Image size: 69825511 bytes.
58m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 751ms (1.469s including waiting). Image size: 69825511 bytes.
58m         Warning   Unhealthy                      pod/payment-84d4c68676-h2msj            Readiness probe failed: HTTP probe failed with statuscode: 503
58m         Warning   Unhealthy                      pod/order-556547d684-hjkww              Readiness probe failed: HTTP probe failed with statuscode: 503
57m         Normal    Killing                        pod/payment-84d4c68676-9f56k            Container payment failed liveness probe, will be restarted
57m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 744ms (744ms including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/order-556547d684-jzf6v              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 766ms (766ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 754ms (754ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 719ms (719ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 768ms (768ms including waiting). Image size: 63283423 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-k9bk8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 744ms (744ms including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-h2msj            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (742ms including waiting). Image size: 62780980 bytes.
57m         Warning   Unhealthy                      pod/inventory-7c5c586469-dkg5s          Liveness probe failed: Get "http://10.244.1.52:4002/livez": dial tcp 10.244.1.52:4002: connect: connection refused
57m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 718ms (718ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 768ms (1.076s including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 755ms (804ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-skgcc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 720ms (962ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 712ms (1.675s including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 734ms (734ms including waiting). Image size: 62780980 bytes.
57m         Normal    Pulled                         pod/inventory-7c5c586469-9vbbb          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 738ms (738ms including waiting). Image size: 63283423 bytes.
57m         Normal    Pulled                         pod/payment-84d4c68676-bbn7b            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (741ms including waiting). Image size: 62780980 bytes.
57m         Warning   BackOff                        pod/inventory-7c5c586469-49v57          Back-off restarting failed container inventory in pod inventory-7c5c586469-49v57_shoply(c07b9954-8675-4523-bfa6-cebc36ff7386)
57m         Warning   BackOff                        pod/payment-84d4c68676-7qj4t            Back-off restarting failed container payment in pod payment-84d4c68676-7qj4t_shoply(d56d4dfa-ccbe-4dfe-8b40-6d048b41bf3c)
57m         Normal    Pulled                         pod/inventory-7c5c586469-dkg5s          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 754ms (754ms including waiting). Image size: 63283423 bytes.
57m         Normal    Pulling                        pod/order-556547d684-tths5              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
57m         Normal    Pulled                         pod/order-556547d684-zswk8              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 778ms (778ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-9lq9c              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 791ms (791ms including waiting). Image size: 69825511 bytes.
57m         Normal    Pulled                         pod/order-556547d684-tths5              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 799ms (1.576s including waiting). Image size: 69825511 bytes.
57m         Warning   Unhealthy                      pod/payment-84d4c68676-k9bk8            Readiness probe failed: Get "http://10.244.2.60:4004/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
56m         Normal    Pulling                        pod/inventory-7c5c586469-49v57          Pulling image "ghcr.io/incheon-soda/shoply-inventory:latest"
56m         Normal    SuccessfulDelete               replicaset/product-7f7cb5797d           Deleted pod: product-7f7cb5797d-jzsk8
56m         Normal    Pulled                         pod/payment-84d4c68676-xh6k8            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 740ms (740ms including waiting). Image size: 62780980 bytes.
56m         Normal    Started                        pod/inventory-7c5c586469-49v57          Started container inventory
56m         Normal    Pulled                         pod/inventory-7c5c586469-49v57          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 777ms (777ms including waiting). Image size: 63283423 bytes.
56m         Normal    Created                        pod/inventory-7c5c586469-49v57          Created container: inventory
56m         Normal    Killing                        pod/gateway-7b76d459b9-tsjw5            Stopping container gateway
56m         Normal    Killing                        pod/gateway-7b76d459b9-kdr52            Stopping container gateway
56m         Normal    Killing                        pod/product-7f7cb5797d-jzsk8            Stopping container product
56m         Normal    Pulled                         pod/payment-84d4c68676-7qj4t            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 759ms (1.495s including waiting). Image size: 62780980 bytes.
56m         Warning   Unhealthy                      pod/order-556547d684-skgcc              Readiness probe failed: HTTP probe failed with statuscode: 503
56m         Normal    Pulled                         pod/order-556547d684-kk58j              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 751ms (751ms including waiting). Image size: 69825511 bytes.
56m         Warning   Unhealthy                      pod/gateway-7b76d459b9-tsjw5            Readiness probe failed: Get "http://10.244.1.64:4000/health": dial tcp 10.244.1.64:4000: connect: connection refused
56m         Normal    Pulled                         pod/inventory-7c5c586469-lq6f8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 767ms (767ms including waiting). Image size: 63283423 bytes.
56m         Warning   Unhealthy                      pod/payment-84d4c68676-h2msj            Liveness probe failed: Get "http://10.244.2.53:4004/livez": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
56m         Normal    Pulling                        pod/gateway-7b76d459b9-72kmd            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
56m         Normal    SuccessfulRescale              horizontalpodautoscaler/gateway-hpa     New size: 10; reason: cpu resource utilization (percentage of request) above target
56m         Normal    Pulling                        pod/gateway-7b76d459b9-2r927            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
56m         Normal    Started                        pod/gateway-7b76d459b9-2r927            Started container gateway
56m         Normal    Created                        pod/gateway-7b76d459b9-2r927            Created container: gateway
56m         Normal    Pulled                         pod/gateway-7b76d459b9-2r927            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 770ms (771ms including waiting). Image size: 63587715 bytes.
56m         Normal    Started                        pod/gateway-7b76d459b9-72kmd            Started container gateway
56m         Normal    Pulled                         pod/gateway-7b76d459b9-72kmd            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 735ms (1.48s including waiting). Image size: 63587715 bytes.
56m         Normal    Created                        pod/gateway-7b76d459b9-72kmd            Created container: gateway
56m         Warning   Unhealthy                      pod/gateway-7b76d459b9-kdr52            Readiness probe failed: Get "http://10.244.1.58:4000/health": dial tcp 10.244.1.58:4000: connect: connection refused
56m         Normal    Pulled                         pod/order-556547d684-5cw6s              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 767ms (767ms including waiting). Image size: 69825511 bytes.
56m         Normal    SuccessfulCreate               replicaset/product-7f7cb5797d           Created pod: product-7f7cb5797d-zrxjg
56m         Normal    Pulling                        pod/product-7f7cb5797d-zrxjg            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
56m         Normal    Started                        pod/product-7f7cb5797d-zrxjg            Started container product
56m         Normal    Created                        pod/product-7f7cb5797d-zrxjg            Created container: product
56m         Normal    Pulled                         pod/product-7f7cb5797d-zrxjg            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 781ms (781ms including waiting). Image size: 64210416 bytes.
56m         Normal    Started                        pod/payment-84d4c68676-9f56k            Started container payment
56m         Normal    Pulled                         pod/payment-84d4c68676-9f56k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 742ms (742ms including waiting). Image size: 62780980 bytes.
56m         Normal    Pulling                        pod/order-556547d684-2hcwc              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
56m         Normal    Created                        pod/order-556547d684-2hcwc              Created container: order
56m         Normal    Pulled                         pod/order-556547d684-2hcwc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 723ms (723ms including waiting). Image size: 69825511 bytes.
56m         Normal    Started                        pod/order-556547d684-2hcwc              Started container order
56m         Warning   Unhealthy                      pod/inventory-7c5c586469-dkg5s          Readiness probe failed: HTTP probe failed with statuscode: 503
56m         Normal    Pulled                         pod/payment-84d4c68676-rzjnn            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 751ms (751ms including waiting). Image size: 62780980 bytes.
55m         Warning   Unhealthy                      pod/payment-84d4c68676-7qj4t            Readiness probe failed: HTTP probe failed with statuscode: 503
55m         Normal    Pulling                        pod/order-556547d684-skgcc              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
55m         Warning   Unhealthy                      pod/inventory-7c5c586469-lq6f8          Readiness probe failed: HTTP probe failed with statuscode: 503
