LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
4m33s       Warning   FailedScheduling    pod/product-79f7fc54b6-5xf8l            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
10m         Normal    Scheduled           pod/inventory-54b7486945-4sgww          Successfully assigned shoply/inventory-54b7486945-4sgww to k8s-worker1
11m         Normal    Scheduled           pod/inventory-54b7486945-6kffz          Successfully assigned shoply/inventory-54b7486945-6kffz to k8s-worker1
11m         Normal    Scheduled           pod/gateway-67ddf64db9-djdn4            Successfully assigned shoply/gateway-67ddf64db9-djdn4 to k8s-worker1
11m         Normal    Scheduled           pod/order-6976c69cdd-zmclx              Successfully assigned shoply/order-6976c69cdd-zmclx to k8s-worker2
9m49s       Normal    Scheduled           pod/gateway-67ddf64db9-wp4gv            Successfully assigned shoply/gateway-67ddf64db9-wp4gv to k8s-worker1
14m         Normal    Scheduled           pod/order-6976c69cdd-smkdm              Successfully assigned shoply/order-6976c69cdd-smkdm to k8s-worker2
8m18s       Warning   FailedScheduling    pod/gateway-67ddf64db9-684wf            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
11m         Normal    Scheduled           pod/order-6976c69cdd-sdl99              Successfully assigned shoply/order-6976c69cdd-sdl99 to k8s-worker2
10m         Normal    Scheduled           pod/order-6976c69cdd-pvkc7              Successfully assigned shoply/order-6976c69cdd-pvkc7 to k8s-worker2
10m         Normal    Scheduled           pod/gateway-67ddf64db9-hcgz9            Successfully assigned shoply/gateway-67ddf64db9-hcgz9 to k8s-worker1
7m16s       Normal    Scheduled           pod/order-6976c69cdd-kfmw7              Successfully assigned shoply/order-6976c69cdd-kfmw7 to k8s-worker1
8m34s       Warning   FailedScheduling    pod/order-6976c69cdd-kfmw7              0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
9m4s        Normal    Scheduled           pod/payment-7f446f7f68-lgmjq            Successfully assigned shoply/payment-7f446f7f68-lgmjq to k8s-worker1
78s         Warning   FailedScheduling    pod/gateway-67ddf64db9-vmg2p            skip schedule deleting pod: shoply/gateway-67ddf64db9-vmg2p
14m         Normal    Scheduled           pod/order-6976c69cdd-dnt5f              Successfully assigned shoply/order-6976c69cdd-dnt5f to k8s-worker2
10m         Normal    Scheduled           pod/gateway-67ddf64db9-7wghc            Successfully assigned shoply/gateway-67ddf64db9-7wghc to k8s-worker1
14m         Normal    Scheduled           pod/gateway-67ddf64db9-hv72g            Successfully assigned shoply/gateway-67ddf64db9-hv72g to k8s-worker1
14m         Normal    Scheduled           pod/payment-7f446f7f68-fjrnl            Successfully assigned shoply/payment-7f446f7f68-fjrnl to k8s-worker2
5m48s       Warning   FailedScheduling    pod/gateway-67ddf64db9-vmg2p            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
7m16s       Warning   FailedScheduling    pod/order-6976c69cdd-7tfnt              0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
6m54s       Normal    Scheduled           pod/order-6976c69cdd-7tfnt              Successfully assigned shoply/order-6976c69cdd-7tfnt to k8s-worker1
6m48s       Warning   FailedScheduling    pod/gateway-67ddf64db9-kd4s6            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
87s         Warning   FailedScheduling    pod/gateway-67ddf64db9-kd4s6            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
78s         Warning   FailedScheduling    pod/gateway-67ddf64db9-kd4s6            skip schedule deleting pod: shoply/gateway-67ddf64db9-kd4s6
6m48s       Warning   FailedScheduling    pod/gateway-67ddf64db9-kvlfh            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
87s         Warning   FailedScheduling    pod/gateway-67ddf64db9-kvlfh            0/4 nodes are available: 2 Insufficient cpu, 2 node(s) had untolerated taint(s). no new claims to deallocate, preemption: 0/4 nodes are available: 2 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
10m         Normal    Scheduled           pod/order-6976c69cdd-cqtdc              Successfully assigned shoply/order-6976c69cdd-cqtdc to k8s-worker2
9m49s       Normal    Scheduled           pod/gateway-67ddf64db9-q62l2            Successfully assigned shoply/gateway-67ddf64db9-q62l2 to k8s-worker1
14m         Normal    Pulling             pod/gateway-67ddf64db9-hv72g            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
14m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-dnt5f
14m         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-fjrnl
14m         Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 3; reason: cpu resource utilization (percentage of request) above target
14m         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
14m         Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 2 to 3
14m         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-hv72g
14m         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 2 to 3
14m         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
14m         Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 2 to 3
14m         Normal    Created             pod/gateway-67ddf64db9-hv72g            Created container: gateway
14m         Normal    Started             pod/gateway-67ddf64db9-hv72g            Started container gateway
14m         Normal    Pulled              pod/payment-7f446f7f68-fjrnl            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 726ms (726ms including waiting). Image size: 62780980 bytes.
14m         Normal    Pulled              pod/gateway-67ddf64db9-hv72g            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 736ms (736ms including waiting). Image size: 63587715 bytes.
14m         Normal    Pulled              pod/order-6976c69cdd-dnt5f              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 735ms (1.454s including waiting). Image size: 69825511 bytes.
14m         Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 4; reason: cpu resource utilization (percentage of request) above target
14m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-smkdm
14m         Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 3 to 4
14m         Normal    Pulled              pod/order-6976c69cdd-smkdm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 800ms (800ms including waiting). Image size: 69825511 bytes.
12m         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
12m         Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 3 to 4
12m         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 4; reason: cpu resource utilization (percentage of request) above target
12m         Normal    Pulling             pod/gateway-67ddf64db9-88g4b            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
12m         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-88g4b
12m         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 3 to 4
12m         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-k2ws6
12m         Normal    Created             pod/gateway-67ddf64db9-88g4b            Created container: gateway
12m         Normal    Started             pod/gateway-67ddf64db9-88g4b            Started container gateway
12m         Normal    Pulled              pod/gateway-67ddf64db9-88g4b            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 748ms (748ms including waiting). Image size: 63587715 bytes.
12m         Normal    Pulled              pod/payment-7f446f7f68-k2ws6            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 739ms (739ms including waiting). Image size: 62780980 bytes.
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/inventory-hpa   New size: 3; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate    replicaset/inventory-54b7486945         Created pod: inventory-54b7486945-6kffz
11m         Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 4 to 5
11m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-zmclx
11m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-sdl99
11m         Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 4 to 6
11m         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-djdn4
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 6; reason: cpu resource utilization (percentage of request) above target
11m         Normal    ScalingReplicaSet   deployment/inventory                    Scaled up replica set inventory-54b7486945 from 2 to 3
11m         Normal    Pulling             pod/gateway-67ddf64db9-djdn4            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
11m         Normal    Pulling             pod/order-6976c69cdd-zmclx              Pulling image "ghcr.io/incheon-soda/shoply-order:latest"
11m         Normal    Pulled              pod/order-6976c69cdd-sdl99              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 720ms (720ms including waiting). Image size: 69825511 bytes.
11m         Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 735ms (735ms including waiting). Image size: 63283423 bytes.
11m         Normal    Pulled              pod/order-6976c69cdd-zmclx              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 746ms (1.417s including waiting). Image size: 69825511 bytes.
11m         Normal    Started             pod/gateway-67ddf64db9-djdn4            Started container gateway
11m         Normal    Created             pod/gateway-67ddf64db9-djdn4            Created container: gateway
11m         Normal    Pulled              pod/gateway-67ddf64db9-djdn4            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 738ms (1.394s including waiting). Image size: 63587715 bytes.
11m         Normal    Created             pod/order-6976c69cdd-zmclx              Created container: order
11m         Normal    Started             pod/order-6976c69cdd-zmclx              Started container order
11m         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 4 to 5
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 5; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-8t46k
11m         Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 712ms (712ms including waiting). Image size: 62780980 bytes.
11m         Normal    ScalingReplicaSet   deployment/inventory                    Scaled up replica set inventory-54b7486945 from 3 to 4
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-6mlng
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/inventory-hpa   New size: 4; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate    replicaset/inventory-54b7486945         Created pod: inventory-54b7486945-25hc8
11m         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 5 to 6
11m         Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 758ms (758ms including waiting). Image size: 63283423 bytes.
10m         Normal    ScalingReplicaSet   deployment/gateway                      Scaled up replica set gateway-67ddf64db9 from 5 to 7
10m         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-hcgz9
10m         Normal    SuccessfulCreate    replicaset/inventory-54b7486945         Created pod: inventory-54b7486945-4sgww
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 8; reason: cpu resource utilization (percentage of request) above target
10m         Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 6 to 8
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/inventory-hpa   New size: 5; reason: cpu resource utilization (percentage of request) above target
10m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-pvkc7
10m         Normal    ScalingReplicaSet   deployment/inventory                    Scaled up replica set inventory-54b7486945 from 4 to 5
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
10m         Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-cqtdc
10m         Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-7wghc
10m         Normal    Pulling             pod/gateway-67ddf64db9-7wghc            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
10m         Normal    Pulling             pod/gateway-67ddf64db9-hcgz9            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
10m         Normal    Created             pod/gateway-67ddf64db9-hcgz9            Created container: gateway
10m         Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 729ms (729ms including waiting). Image size: 63283423 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 773ms (773ms including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/gateway-67ddf64db9-hcgz9            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 754ms (1.324s including waiting). Image size: 63587715 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 739ms (1.377s including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/gateway-67ddf64db9-7wghc            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 709ms (1.982s including waiting). Image size: 63587715 bytes.
10m         Normal    Pulled              pod/payment-7f446f7f68-kwzfm            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (1.168s including waiting). Image size: 62780980 bytes.
10m         Normal    Started             pod/gateway-67ddf64db9-hcgz9            Started container gateway
10m         Normal    Started             pod/gateway-67ddf64db9-7wghc            Started container gateway
10m         Normal    Created             pod/gateway-67ddf64db9-7wghc            Created container: gateway
10m         Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 741ms (741ms including waiting). Image size: 62780980 bytes.
10m         Normal    Pulled              pod/payment-7f446f7f68-6mlng            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 725ms (725ms including waiting). Image size: 62780980 bytes.
10m         Normal    SuccessfulCreate    replicaset/product-79f7fc54b6           Created pod: product-79f7fc54b6-r7562
10m         Normal    Pulled              pod/product-79f7fc54b6-r7562            Successfully pulled image "ghcr.io/incheon-soda/shoply-product:latest" in 734ms (734ms including waiting). Image size: 64210416 bytes.
10m         Normal    Pulling             pod/product-79f7fc54b6-r7562            Pulling image "ghcr.io/incheon-soda/shoply-product:latest"
10m         Normal    Created             pod/product-79f7fc54b6-r7562            Created container: product
10m         Normal    Started             pod/product-79f7fc54b6-r7562            Started container product
10m         Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 716ms (716ms including waiting). Image size: 63283423 bytes.
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 7; reason: cpu resource utilization (percentage of request) above target
10m         Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 6 to 7
10m         Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-4r85q
10m         Normal    Pulled              pod/payment-7f446f7f68-4r85q            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 745ms (745ms including waiting). Image size: 62780980 bytes.
10m         Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 743ms (743ms including waiting). Image size: 63283423 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 707ms (1.193s including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 746ms (1.936s including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/payment-7f446f7f68-55452            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 871ms (2.802s including waiting). Image size: 62780980 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-smkdm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 720ms (720ms including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/order-6976c69cdd-dnt5f              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 731ms (731ms including waiting). Image size: 69825511 bytes.
10m         Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 738ms (738ms including waiting). Image size: 63283423 bytes.
10m         Normal    Pulled              pod/payment-7f446f7f68-8t46k            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 734ms (734ms including waiting). Image size: 62780980 bytes.
10m         Normal    Pulled              pod/payment-7f446f7f68-kwzfm            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 707ms (707ms including waiting). Image size: 62780980 bytes.
9m49s       Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-wp4gv
9m49s       Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-q62l2
9m48s       Normal    Pulling             pod/gateway-67ddf64db9-q62l2            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
9m48s       Normal    Pulling             pod/gateway-67ddf64db9-wp4gv            Pulling image "ghcr.io/incheon-soda/shoply-gateway:latest"
9m47s       Normal    Pulled              pod/gateway-67ddf64db9-wp4gv            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 725ms (1.417s including waiting). Image size: 63587715 bytes.
9m47s       Normal    Created             pod/gateway-67ddf64db9-q62l2            Created container: gateway
9m47s       Normal    Pulled              pod/gateway-67ddf64db9-q62l2            Successfully pulled image "ghcr.io/incheon-soda/shoply-gateway:latest" in 722ms (722ms including waiting). Image size: 63587715 bytes.
9m47s       Normal    Created             pod/gateway-67ddf64db9-wp4gv            Created container: gateway
9m47s       Normal    Started             pod/gateway-67ddf64db9-q62l2            Started container gateway
9m47s       Normal    Started             pod/gateway-67ddf64db9-wp4gv            Started container gateway
9m43s       Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 759ms (759ms including waiting). Image size: 63283423 bytes.
9m38s       Normal    Pulled              pod/order-6976c69cdd-smkdm              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 723ms (723ms including waiting). Image size: 69825511 bytes.
9m32s       Normal    Pulled              pod/payment-7f446f7f68-55452            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 749ms (749ms including waiting). Image size: 62780980 bytes.
9m30s       Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 727ms (1.46s including waiting). Image size: 69825511 bytes.
9m28s       Normal    Pulled              pod/order-6976c69cdd-dnt5f              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 718ms (718ms including waiting). Image size: 69825511 bytes.
9m27s       Normal    Pulled              pod/payment-7f446f7f68-k2ws6            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 722ms (1.27s including waiting). Image size: 62780980 bytes.
9m20s       Warning   Unhealthy           pod/gateway-67ddf64db9-88g4b            Readiness probe failed: Get "http://10.244.1.22:4000/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
9m19s       Normal    Killing             pod/product-79f7fc54b6-r7562            Stopping container product
9m19s       Normal    SuccessfulDelete    replicaset/product-79f7fc54b6           Deleted pod: product-79f7fc54b6-r7562
9m16s       Normal    Pulled              pod/inventory-54b7486945-4sgww          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 760ms (760ms including waiting). Image size: 63283423 bytes.
9m12s       Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 766ms (766ms including waiting). Image size: 63283423 bytes.
9m4s        Normal    ScalingReplicaSet   deployment/payment                      Scaled up replica set payment-7f446f7f68 from 7 to 9
9m4s        Warning   Unhealthy           pod/payment-7f446f7f68-6mlng            Liveness probe failed: Get "http://10.244.2.32:4004/livez": read tcp 10.244.2.1:35652->10.244.2.32:4004: read: connection reset by peer
9m4s        Normal    SuccessfulRescale   horizontalpodautoscaler/payment-hpa     New size: 9; reason: cpu resource utilization (percentage of request) above target
9m4s        Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-cpzqc
9m4s        Normal    SuccessfulCreate    replicaset/payment-7f446f7f68           Created pod: payment-7f446f7f68-lgmjq
9m4s        Warning   Unhealthy           pod/payment-7f446f7f68-k2ws6            Liveness probe failed: Get "http://10.244.2.28:4004/livez": dial tcp 10.244.2.28:4004: connect: connection refused
9m          Normal    Pulled              pod/payment-7f446f7f68-lgmjq            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 3.232s (3.232s including waiting). Image size: 62780980 bytes.
8m59s       Normal    Pulled              pod/payment-7f446f7f68-cpzqc            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 811ms (3.931s including waiting). Image size: 62780980 bytes.
8m50s       Normal    Pulled              pod/inventory-54b7486945-25hc8          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 723ms (723ms including waiting). Image size: 63283423 bytes.
8m50s       Warning   Unhealthy           pod/inventory-54b7486945-6kffz          Readiness probe failed: HTTP probe failed with statuscode: 503
8m49s       Warning   Unhealthy           pod/inventory-54b7486945-4sgww          Liveness probe failed: Get "http://10.244.1.26:4002/livez": dial tcp 10.244.1.26:4002: connect: connection refused
8m43s       Normal    Pulled              pod/payment-7f446f7f68-k2ws6            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 768ms (774ms including waiting). Image size: 62780980 bytes.
8m42s       Normal    Pulled              pod/payment-7f446f7f68-6mlng            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 755ms (1.448s including waiting). Image size: 62780980 bytes.
8m37s       Normal    Pulled              pod/payment-7f446f7f68-55452            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 708ms (708ms including waiting). Image size: 62780980 bytes.
8m36s       Normal    Pulled              pod/payment-7f446f7f68-fjrnl            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 713ms (714ms including waiting). Image size: 62780980 bytes.
8m35s       Normal    Pulled              pod/payment-7f446f7f68-lgmjq            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 717ms (717ms including waiting). Image size: 62780980 bytes.
8m35s       Normal    Pulled              pod/order-6976c69cdd-pvkc7              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 702ms (1.373s including waiting). Image size: 69825511 bytes.
8m34s       Normal    SuccessfulCreate    replicaset/order-6976c69cdd             Created pod: order-6976c69cdd-kfmw7
8m34s       Normal    SuccessfulRescale   horizontalpodautoscaler/order-hpa       New size: 9; reason: cpu resource utilization (percentage of request) above target
8m34s       Normal    ScalingReplicaSet   deployment/order                        Scaled up replica set order-6976c69cdd from 8 to 9
8m34s       Normal    Pulled              pod/order-6976c69cdd-cqtdc              Successfully pulled image "ghcr.io/incheon-soda/shoply-order:latest" in 737ms (2.109s including waiting). Image size: 69825511 bytes.
8m28s       Normal    Pulled              pod/payment-7f446f7f68-4r85q            Successfully pulled image "ghcr.io/incheon-soda/shoply-payment:latest" in 782ms (784ms including waiting). Image size: 62780980 bytes.
8m19s       Normal    SuccessfulCreate    replicaset/gateway-67ddf64db9           Created pod: gateway-67ddf64db9-684wf
8m15s       Normal    Pulled              pod/inventory-54b7486945-6kffz          Successfully pulled image "ghcr.io/incheon-soda/shoply-inventory:latest" in 720ms (720ms including waiting). Image size: 63283423 bytes.
